text,label
Please CALL 08712402578 now as there is an urgent message waiting for you,phishing sms
"URGENT! Your Mobile No was awarded a $2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",phishing sms
"Last Chance! Claim ur $350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",phishing sms
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,phishing sms
UR awarded a City Break and could WIN a $200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+$1.50perWKsub,phishing sms
BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,phishing sms
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a $500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",phishing sms
Your SAM registration has been received! Click here to complete the processexplore/blog/blog://rghst.xyz/NPHTmtb Reply STOP 2 opt out of future texts,phishing sms
"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now!",phishing sms
Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,phishing sms
UR Mobile Number Won 2Crores 35Lakh Rupees In Chevrolet Motors Award 2015 For Claim Send Name Phone Number Address  Age ToEmail:chevmotorlondon@hotmail.com,phishing sms
We owe you for the last tax year. Please follow our secure link tag/main:Ow.ly/ozvo308t.Jxz for more information.,phishing sms
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto tag://www.urawinner.com there is a fantastic surprise awaiting you !",phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 8927307655 now.",phishing sms
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a $2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,phishing sms
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a $2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",phishing sms
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? call 08000930705 NOW,phishing sms
Win a $1000 cash prize or a prize worth $5000,phishing sms
Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,phishing sms
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? Wit 100 free texts + Free Camcorder reply or call 08000930705,phishing sms
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,phishing sms
"James, Santos and Burgess ID: [BUXCX7GBVwWCcOD Final Notification Your Apple 1D is due to expire today. Prevent this by confirming your James, Santos and Burgess ID atcategory/main://verifyapple.uk Apple Inc",phishing sms
"Loan for any purpose $500 - $75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669",phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 8927307655 now.",phishing sms
"Congrats, Your Product Order at Paytm Mall Pvt. Ltd. Is accepted. Message  Your Name Company and account number to PH 7679046492",phishing sms
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",phishing sms
"Today's Offer! Claim ur $150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. $3.00 Sub. 16 . Unsub reply X",phishing sms
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or $1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",phishing sms
Congratulations YOU'VE Won. You're a Winner in our August $1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,phishing sms
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or $1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7908807538 now.",phishing sms
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,phishing sms
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over $1million to give away ! ppt150x3+normal text rate box403 w1t1jy,phishing sms
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,phishing sms
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7908807538 from land line. Claim 3030. Valid 12hrs only",phishing sms
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,phishing sms
Please CALL 08712402972 right away as there is an urgent message waiting for you,phishing sms
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,phishing sms
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,phishing sms
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of$2000 CASH 18+only.,phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,phishing sms
Please CALL 08712402972 at once as there is an urgent message waiting for you,phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7044518857 now.",phishing sms
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to categories/list/posts://www.wtlp.co.uk/text. Ts&Cs apply.",phishing sms
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",phishing sms
Congratulation! Your Mobile No was selected as a winner of E2000.000.00 on EURO-MEGA DRAW with Draw number EU-0906767 Email robertdep34@gmail.comfor claims,phishing sms
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6200992462,phishing sms
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",phishing sms
We have recalculated your vehicle tax. You are owed 48.84 due to over payment.Click the secure link list/app/explore:// 103.208.86.96 to claim your refund.,phishing sms
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18call 08718728876",phishing sms
URGENT: UKGOV has issued a payment of 458 GBP to all residents as part of its promise to battle COVID 19.  TAP here explore/mains:/uk-covid-19.webredirect.org/to apply,phishing sms
"449050000301 You have won a $2,000 price! To claim, call 09050000301.",phishing sms
We regret to inform you that your NAB card is now locked. To unlock please verify security details at posts://www.nabmobile,phishing sms
Do you want 750 anytime any networt NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,phishing sms
"Apple has detected an unauthorized sign-in to your Cloud account. If this message goes without reply, Apple will be forced to suspend your profile. Please verify this iCloud device by sending your correct Robbins, Weeks and Schwartz ID and password via text message.",phishing sms
"As a valued customer, I am pleased to advise you that following recent lucky draw of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 7908807538",phishing sms
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,phishing sms
"Collect 100 points& get 14,500 Pokecoins for Pokemon Gol"" by clicking this link nowblog/list://goo.gle/xxxx",phishing sms
"URGENT! Your Mobile No was awarded a $2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",phishing sms
Bloomberg -Message center +447797706009 Why wait? Apply for your future main/main/list://careers. bloomberg.com,phishing sms
"Please call our customer service representative on 7679046492 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.7,00,000. FL1PKART TEAM",phishing sms
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,phishing sms
"Todays Richardson Inc numbers ending 9167 are selected to receive a Rs.2,00,000 award. If you have a match please call 7044518857 quoting claim code 5001 standard rates apply",phishing sms
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or $10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 7679046492,phishing sms
"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!",phishing sms
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,phishing sms
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,phishing sms
YOU ARE CHOSEN TO RECEIVE A $450 AWARD! Pls call claim number 09066364315 to collect your award which you are selected to receive as a valued mobile customer.,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,phishing sms
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,phishing sms
"WELL DONE! Your 4* Costa Del Sol Holiday or $5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",phishing sms
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mi? Reply or call 08000930705 NOW,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 8536074310",phishing sms
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,phishing sms
"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH 6291628992 Account will block within 24 hour. Thank you. PAYTM TEAM",phishing sms
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,phishing sms
"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.10,00,000 prize GUARANTEED. Call 8536074310. Claim Code K52. Valid 12hrs only.",phishing sms
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,phishing sms
Congratulations ur awarded either $500 of CD gift vouchers & Free entry 2 our $100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com,phishing sms
UR awarded a City Break and could WIN a $200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+$1.50perWKsub,phishing sms
"URGENT! Your mobile No *********** WON a $2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",phishing sms
Call FREEPHONE 0800 542 0578 now!,phishing sms
A link to your picture has been sent. You can also use search://alto18.co.uk/wave/wave.asp?o=44345,phishing sms
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,phishing sms
"You are a $1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",phishing sms
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or $1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",phishing sms
YOU ARE CHOSEN TO RECEIVE A $350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,phishing sms
"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",phishing sms
"Congratulations, Your entry into our contest last month made you a WINNER! Goto app/list://www.apple.com.text.won.comto claim your prize! You have 24 hours to claim",phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 7679046492,phishing sms
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6299257179,phishing sms
"You are a $1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",phishing sms
"As a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you are awarded with a Rs.10,00,000 Bonus Prize, call 7044518857",phishing sms
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8536074310 ASAP. your credentials will Block within 24 hr. Thank you PAYTM TEAM.,phishing sms
Someone who came in contact with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert,phishing sms
"Last Chance! Claim ur $350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",phishing sms
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,phishing sms
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or $10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",phishing sms
You have 1 new voicemail. Please call 08719181513.,phishing sms
Urgent! Please call 09061213237 from a landline. $5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,phishing sms
"This is the 2nd time we have tried 2 contact u. U have won the $750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",phishing sms
"our mobile number has won $5000, to claim calls us back or ring the claims hot line on 09050005321.",phishing sms
You have 1 new voicemail. Please call 08719181503,phishing sms
"Update Message to User,Log on to Verity your login and choose your Existing Questions and Answers correctly Click blog/explore/tag://tdbankmobile.cleanbeautytalk.c om/tdmobile Internet support team.",phishing sms
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
Majestic mountains to calm beaches. Adventure holidays to quiet getaways. Manali to Ooty. Puri to Munnar. Holiday for 25 years.EMIs frm Rs.2366. T&C. 9895930777,phishing sms
You are a winner U have been specially selected 2 receive $1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),phishing sms
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to categories/tags://www.wtlp.co.uk/text. Ts&Cs apply.",phishing sms
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,phishing sms
"Shop till u Drop, IS IT YOU, either 10K, 5K, $500 Cash or $100 Travel voucher, Call now, 09064011000.",phishing sms
"Nationwide has noticed your debit card was recently used on 22-10-2016 15:04:43, at APPLE ONLINE STORE FOR 1500.00 GBP. If not you please urgently call fraud prevention on 03303800231 or intl +443303800231. Do not reply by sms posts://ww.Nationwide.co.uk/",phishing sms
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,phishing sms
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",phishing sms
P just made your holidays more fun. Buy any HP pavilion notebook & get a Kodak camera. Shoot it. Share it. T&C apply. HP World: WOC Rd 9986686555 / 991697439,phishing sms
You are a winner U have been specially selected 2 receive $1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,phishing sms
"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7908807538 to claim",phishing sms
"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 8536074310 to claim",phishing sms
"Last Chance! Claim ur $350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",phishing sms
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,phishing sms
"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6200992462 Now!",phishing sms
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,phishing sms
"Please call our customer service representative on 7908807538 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM",phishing sms
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,phishing sms
"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",phishing sms
A transaction of AUD 590.3 was made with your bank account on 08/02/17 11:17:37 if unauthorised follow this link tags://gommbanklogin:netbank.com,phishing sms
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,phishing sms
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,phishing sms
Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 6200992462 Your Paytm A/C will block within 24hr Thank you.,phishing sms
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,phishing sms
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls$1/minMobsmoreLKPOBOX177HP51FL,phishing sms
"YOU VE WON! Your 4* Costa Del Sol Holiday or $6000 await collection. Call 09050090055 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",phishing sms
Natalja (25/F) is inviting you to be her friend.  See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,phishing sms
WINNER!! As a valued network customer you have been selected to receivea $900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,phishing sms
You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,phishing sms
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",phishing sms
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,phishing sms
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY $1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with  1500 Bonus Prize, call 09066364589",phishing sms
WINNER! As a valued network customer you hvae been selected to receive a $900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,phishing sms
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,phishing sms
"Loan for any purpose $500 - $75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",phishing sms
"Final Chance! Claim ur $150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. $3.00 Subs 16",phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 8927307655",phishing sms
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-6200992462 ASAP. your banking will Block within 24 hr. Thank you PAYTM TEAM.,phishing sms
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,phishing sms
"You are a $1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",phishing sms
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6299257179,phishing sms
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7",phishing sms
My name is Theresa & I have 7.3milion Dollar to transfer to you for charity work to help the poor ones in ur place india. Contact memea.theresamarie@gmail.com,phishing sms
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",phishing sms
"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7044518857 to claim",phishing sms
YOU ARE CHOSEN TO RECEIVE A $350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7908807538 now.",phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,phishing sms
Please CALL 08712402902 right away as there is an urgent message waiting for you.,phishing sms
FreeMsg Today's the day if you are ready! I'm  & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,phishing sms
Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,phishing sms
"Todays Miller-Klein numbers ending 7148 are selected to receive a Rs.2,00,000 award. If you have a match please call 7679046492 quoting claim code 7834 standard rates apply",phishing sms
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,phishing sms
U have WoN $100 of  Gift Vouchers week starting NOW  call now 08718738034,phishing sms
Someone who came in contact with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert,phishing sms
WINNER!! As a valued network customer you have been selected to receivea $900 prize reward! To claim call 09061701462. Claim code KL345.,phishing sms
"Please call our customer service representative on 8536074310 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 6200992462 from land line. Claim 3030. Valid 12hrs only",phishing sms
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",phishing sms
"Your iPhone ID is due to expire today, Please tap tag/blog/tags://is.gd/AppVerify to verify and prevent loss of services and Apps.",phishing sms
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",phishing sms
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,phishing sms
"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH 6291628992 Account will block within 24 hour. Thank you. PAYTM TEAM",phishing sms
Your SAM registration has been received! Click here to complete the processwp-content://rghst.xyz/NPHTmtb Reply STOP 2 opt out of future texts,phishing sms
"449050000301 You have won a $2,000 price! To claim, call 09050000301.",phishing sms
URGENT: IRELAND GOV has issued a payment of 350  to all residents as part of its promise to battle COVID 19. Tap here to apply: wp-content://url.ie/17j80,phishing sms
"YOU HAVE WON! As a valued Mitchell, Gill and Hansen customer our computer has picked YOU to win a $150 prize. To collect is easy. Just call 09061743386",phishing sms
URGENT! This is the 2nd attempt to contact U!U have WON $1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max$7. 50,phishing sms
Please CALL 08712402779 ASAP as there is an urgent message waiting for you,phishing sms
"our mobile number has won $5000, to claim calls us back or ring the claims hot line on 09050005321.",phishing sms
"Congratulations! Thanks to a good friend U have WON the $2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",phishing sms
"IMPORTANT MESSAGE FROM WESTPAC For the safety of our customers due to the recent COVID-19 virus, all customers are required to review and refresh their personal details. You will be unable to use Westpac services until you have done so. Please go to mains:// westpac-mobile.cc/2refresh or call us on 132 032.",phishing sms
U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,phishing sms
You have exited the specified 1 mile radius on three separate occasions today. A penalty notice has been issued to your address held on the electoral roll. More info & appeals can be filed at gov.uk/cvpenalty Stay at home. Protect the NHS. Save lives.,phishing sms
"Todays Yang-Kelly numbers ending 5347 are selected to receive a Rs.2,00,000 award. If you have a match please call 6299257179 quoting claim code 2041 standard rates apply",phishing sms
We have identified some unusual activity on your Online Banking. Log in via the secure link tag/tag/wp-content:/95.141.32.7:81/default.aspxto avoid account suspension.,phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7679046492 from land line. Claim 3030. Valid 12hrs only",phishing sms
"Please call our customer service representative on 6200992462 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM",phishing sms
Urgent Ur $500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 $1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,phishing sms
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,phishing sms
"Please call our customer service representative on 7044518857 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000. FL1PKART TEAM",phishing sms
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,phishing sms
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 now. your profile will Block within 24 hr. Thank you PAYTM TEAM.,phishing sms
