body,label
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/2262,1
Congratulations! You've won $755754 in our international lottery. Please send your bank details to claim your prize.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/6346,1
"Hello Emily, your email has won a new iPhone! Provide your shipping address to receive it.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-324-498-4642 for assistance.,1
Congratulations! You've won $676692 in our international lottery. Please send your bank details to claim your prize.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/3990,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/7562,1
You have an unclaimed inheritance of $350972. Contact us to process your claim.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/2309,1
Congratulations! You've won $899437 in our international lottery. Please send your bank details to claim your prize.,1
Congratulations! You've won $249822 in our international lottery. Please send your bank details to claim your prize.,1
You have an unclaimed inheritance of $136335. Contact us to process your claim.,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/7219,1
You have an unclaimed inheritance of $997600. Contact us to process your claim.,1
"Hi Alex, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have been selected for a government grant of $27923. Submit your SSN to receive it.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/8178,1
"Dear John, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
You have an unclaimed inheritance of $916240. Contact us to process your claim.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/9829,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/9040,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Congratulations! You've won $329250 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/6373,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/5795,1
"Hi Jane, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Congratulations! You've won $279528 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/7783,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/5570,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/2162,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/2700,1
"Hi Alex, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have been selected for a government grant of $464405. Submit your SSN to receive it.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/8936,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/1326,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/3672,1
Congratulations! You've won $234629 in our international lottery. Please send your bank details to claim your prize.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have been selected for a government grant of $106261. Submit your SSN to receive it.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-563-348-5134 for assistance.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/8137,1
"Dear Jordan, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/3333,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-935-606-8325 for assistance.,1
"Hi John, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/4124,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/8797,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/1837,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/5356,1
"Dear Jane, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/6591,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/1346,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/1176,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/9819,1
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/5663,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hello Pat, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/5794,1
"Dear Jordan, I am a prince from South Africa and I need your help transferring $10 million. You will be rewarded.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/6538,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/3719,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/7691,1
You have an unclaimed inheritance of $137591. Contact us to process your claim.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/7940,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/1025,1
"Hello Emily, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
You have been selected for a government grant of $598103. Submit your SSN to receive it.,1
"Hi Taylor, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/5675,1
You have been selected for a government grant of $969478. Submit your SSN to receive it.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/5795,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-352-566-5508 for assistance.,1
You have been selected for a government grant of $504571. Submit your SSN to receive it.,1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/6783,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/3210,1
"Dear John, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/4333,1
You have been selected for a government grant of $502189. Submit your SSN to receive it.,1
Congratulations! You've won $50498 in our international lottery. Please send your bank details to claim your prize.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/5806,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/1415,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi Alex, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/5339,1
Congratulations! You've won $154199 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/1138,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/9068,1
"Hello Taylor, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have been selected for a government grant of $182350. Submit your SSN to receive it.,1
"Dear Morgan, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/3460,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/7389,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-825-615-9089 for assistance.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/6821,1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/7888,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/9698,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/7050,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hi Casey, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-676-885-9625 for assistance.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/4626,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/1189,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/5268,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/8646,1
Congratulations! You've won $683182 in our international lottery. Please send your bank details to claim your prize.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-600-931-8097 for assistance.,1
You have been selected for a government grant of $498369. Submit your SSN to receive it.,1
You have an unclaimed inheritance of $431943. Contact us to process your claim.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have an unclaimed inheritance of $996772. Contact us to process your claim.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/8935,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/5635,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/9599,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/5508,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/8761,1
You have an unclaimed inheritance of $331091. Contact us to process your claim.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/5596,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hi John, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Emily, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Chris, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have been selected for a government grant of $341363. Submit your SSN to receive it.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/9240,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/4023,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/3133,1
You have an unclaimed inheritance of $955238. Contact us to process your claim.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/4148,1
Congratulations! You've won $575952 in our international lottery. Please send your bank details to claim your prize.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/6179,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-678-804-5613 for assistance.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/1823,1
"Dear Pat, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
You have been selected for a government grant of $78799. Submit your SSN to receive it.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/7518,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/3915,1
You have been selected for a government grant of $484777. Submit your SSN to receive it.,1
"Dear Jordan, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/5531,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/3305,1
You have an unclaimed inheritance of $85370. Contact us to process your claim.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Dear Jane, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/1654,1
"Dear Taylor, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/1480,1
"Hello Morgan, your email has won a new iPhone! Provide your shipping address to receive it.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/3355,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/4524,1
Congratulations! You've won $481867 in our international lottery. Please send your bank details to claim your prize.,1
"Dear Morgan, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
"Hello John, your email has won a new iPhone! Provide your shipping address to receive it.",1
Congratulations! You've won $463669 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Chris, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have been selected for a government grant of $884785. Submit your SSN to receive it.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/3795,1
"Dear Alex, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have been selected for a government grant of $752221. Submit your SSN to receive it.,1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/1770,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/9379,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/7486,1
Congratulations! You've won $23782 in our international lottery. Please send your bank details to claim your prize.,1
"Dear Chris, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/2116,1
You have an unclaimed inheritance of $652268. Contact us to process your claim.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/9427,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/3804,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/1349,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/1703,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Congratulations! You've won $361290 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/1281,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/5198,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-539-754-6170 for assistance.,1
Congratulations! You've won $633738 in our international lottery. Please send your bank details to claim your prize.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/4536,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-288-866-7888 for assistance.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/7244,1
"Dear Jane, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
Congratulations! You've won $580230 in our international lottery. Please send your bank details to claim your prize.,1
"Hi Jane, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have been selected for a government grant of $66902. Submit your SSN to receive it.,1
You have an unclaimed inheritance of $835764. Contact us to process your claim.,1
"Hello Chris, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Congratulations! You've won $809959 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/3768,1
"Dear Alex, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-762-346-3908 for assistance.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/7825,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/4494,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Congratulations! You've won $629130 in our international lottery. Please send your bank details to claim your prize.,1
"Dear Casey, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-574-920-7722 for assistance.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Dear Jordan, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-688-394-9468 for assistance.,1
Congratulations! You've won $261925 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/6310,1
You have an unclaimed inheritance of $861719. Contact us to process your claim.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/8882,1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/3930,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/4778,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/6165,1
You have been selected for a government grant of $843380. Submit your SSN to receive it.,1
"Hi Taylor, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Casey, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have an unclaimed inheritance of $73636. Contact us to process your claim.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hello Alex, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/2532,1
"Hello Morgan, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hello John, your email has won a new iPhone! Provide your shipping address to receive it.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/9436,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/3315,1
Congratulations! You've won $119610 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/2267,1
You have an unclaimed inheritance of $846101. Contact us to process your claim.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/4976,1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Dear Alex, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
You have an unclaimed inheritance of $843282. Contact us to process your claim.,1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/1157,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/2624,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/2926,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
You have been selected for a government grant of $422582. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/2837,1
You have an unclaimed inheritance of $680212. Contact us to process your claim.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/3496,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/3474,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/8517,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/3433,1
You have an unclaimed inheritance of $83433. Contact us to process your claim.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/5061,1
"Hello John, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/5370,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/1937,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/4583,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/4648,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/7908,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/8952,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi Chris, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have an unclaimed inheritance of $389448. Contact us to process your claim.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/5510,1
You have been selected for a government grant of $25585. Submit your SSN to receive it.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-330-887-5103 for assistance.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/3663,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/7942,1
You have been selected for a government grant of $371501. Submit your SSN to receive it.,1
"Hi John, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Congratulations! You've won $808876 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/7045,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/5600,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/9257,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/7011,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/9113,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/6196,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/6532,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/7607,1
"Dear Morgan, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Dear John, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
"Hi Casey, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/5457,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/2791,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-894-420-8204 for assistance.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/1439,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/3824,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/1277,1
Congratulations! You've won $142059 in our international lottery. Please send your bank details to claim your prize.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/2070,1
"Hi Casey, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/5250,1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hi John, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Dear Emily, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Taylor, your email has won a new iPhone! Provide your shipping address to receive it.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-798-840-7615 for assistance.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/1091,1
Congratulations! You've won $326704 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Chris, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have been selected for a government grant of $997946. Submit your SSN to receive it.,1
You have an unclaimed inheritance of $556032. Contact us to process your claim.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/4684,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-519-445-4408 for assistance.,1
Congratulations! You've won $663098 in our international lottery. Please send your bank details to claim your prize.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-765-144-3919 for assistance.,1
You have an unclaimed inheritance of $329605. Contact us to process your claim.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/5524,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/2462,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/5486,1
"Dear Jane, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hello Jane, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Jane, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-348-234-5092 for assistance.,1
You have an unclaimed inheritance of $962425. Contact us to process your claim.,1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/1517,1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/4543,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-852-338-5150 for assistance.,1
"Hi Casey, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have been selected for a government grant of $96722. Submit your SSN to receive it.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Congratulations! You've won $835868 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Taylor, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/9297,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/9639,1
